Player,Team,Conf,G,Cmp,Pass_Att,Cmp_Pct,Pass_Yds,Pass_TD,Int,Pass_Y/A,AY/A,PR,Year,School,Rush_Att,Rush_Yds,Rush_Y/A,Rush_TD,Rec,Rec_Yds,Y/R,Rec_TD,Plays,Tot_Yds,Y/P,Tot_TD
Jonathan Duhart,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Old Dominion,0.0,0.0,0.0,0.0,74.0,1045.0,14.1,9.0,74.0,1045.0,14.1,9.0
Andre Williams,0,MAC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Akron,1.0,4.0,4.0,0.0,46.0,649.0,14.1,6.0,47.0,653.0,13.9,6.0
Aaron Cephus,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Rice,0.0,0.0,0.0,0.0,40.0,565.0,14.1,5.0,40.0,565.0,14.1,5.0
Preston Williams,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Colorado State,4.0,13.0,3.3,0.0,96.0,1345.0,14.0,14.0,100.0,1358.0,13.6,14.0
Jamarius Way,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,South Alabama,1.0,1.0,1.0,0.0,61.0,855.0,14.0,8.0,62.0,856.0,13.8,8.0
Kahlil Lewis,0,American,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Cincinnati,1.0,11.0,11.0,1.0,56.0,782.0,14.0,9.0,57.0,793.0,13.9,10.0
Camron Buckley,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Texas A&M,0.0,0.0,0.0,0.0,34.0,474.0,13.9,1.0,34.0,474.0,13.9,1.0
Trey Hartley,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,San Jose State,1.0,-10.0,-10.0,0.0,32.0,446.0,13.9,3.0,33.0,436.0,13.2,3.0
B.J. Farrow,0,Ind,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Liberty,1.0,-8.0,-8.0,0.0,40.0,546.0,13.7,5.0,41.0,538.0,13.1,5.0
DaMarkus Lodge,0,SEC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Ole Miss,0.0,0.0,0.0,0.0,65.0,877.0,13.5,4.0,65.0,877.0,13.5,4.0
Ventell Bryant,0,American,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Temple,3.0,12.0,4.0,0.0,51.0,690.0,13.5,3.0,54.0,702.0,13.0,3.0
Cody Thompson,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Toledo,0.0,0.0,0.0,0.0,48.0,647.0,13.5,10.0,48.0,647.0,13.5,10.0
Kaden Smith,0,Pac-12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Stanford,0.0,0.0,0.0,0.0,47.0,635.0,13.5,2.0,47.0,635.0,13.5,2.0
Chris Taylor,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Duke,0.0,0.0,0.0,0.0,31.0,419.0,13.5,3.0,31.0,419.0,13.5,3.0
Theo Howard,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,UCLA,3.0,26.0,8.7,0.0,51.0,677.0,13.3,4.0,54.0,703.0,13.0,4.0
Eric Kumah,0,ACC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Virginia Tech,1.0,0.0,0.0,0.0,42.0,559.0,13.3,7.0,43.0,559.0,13.0,7.0
Noah Fant,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Iowa,2.0,1.0,0.5,0.0,39.0,519.0,13.3,7.0,41.0,520.0,12.7,7.0
Drew Dan,0,Ind,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,New Mexico State,0.0,0.0,0.0,0.0,37.0,491.0,13.3,3.0,37.0,491.0,13.3,3.0
DeAndre Thompkins,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Penn State,0.0,0.0,0.0,0.0,25.0,329.0,13.2,2.0,25.0,329.0,13.2,2.0
Seth Dawkins,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Louisville,0.0,0.0,0.0,0.0,25.0,329.0,13.2,1.0,25.0,329.0,13.2,1.0
Taivon Jacobs,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Maryland,12.0,38.0,3.2,0.0,25.0,328.0,13.1,2.0,37.0,366.0,9.9,2.0
Ja'Deion High,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Texas Tech,0.0,0.0,0.0,0.0,62.0,804.0,13.0,4.0,62.0,804.0,13.0,4.0
Riley Ridley,0,SEC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Georgia,0.0,0.0,0.0,0.0,44.0,570.0,13.0,9.0,44.0,570.0,13.0,9.0
C.J. Bolar,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Vanderbilt,2.0,24.0,12.0,0.0,34.0,440.0,12.9,2.0,36.0,464.0,12.9,2.0
Dax Raymond,0,MWC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Utah State,1.0,0.0,0.0,0.0,27.0,345.0,12.8,2.0,28.0,345.0,12.3,2.0
Josh Oliver,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,San Jose State,0.0,0.0,0.0,0.0,56.0,709.0,12.7,4.0,56.0,709.0,12.7,4.0
Blake Banham,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Eastern Michigan,8.0,32.0,4.0,1.0,60.0,758.0,12.6,5.0,68.0,790.0,11.6,6.0
Romello Brooker,0,American,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Houston,0.0,0.0,0.0,0.0,33.0,409.0,12.4,7.0,33.0,409.0,12.4,7.0
Aaron McLean,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Connecticut,0.0,0.0,0.0,0.0,32.0,396.0,12.4,2.0,32.0,396.0,12.4,2.0
Deondre Farrier,0,American,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,East Carolina,1.0,0.0,0.0,0.0,30.0,372.0,12.4,2.0,31.0,372.0,12.0,2.0
Justin McInnis,0,Sun Belt,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Arkansas State,1.0,-11.0,-11.0,0.0,61.0,748.0,12.3,5.0,62.0,737.0,11.9,5.0
Justin Hobbs,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Tulsa,0.0,0.0,0.0,0.0,39.0,480.0,12.3,3.0,39.0,480.0,12.3,3.0
Warren Redix,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,UTEP,0.0,0.0,0.0,0.0,36.0,442.0,12.3,0.0,36.0,442.0,12.3,0.0
Ricky Smalling,0,Big Ten,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Illinois,0.0,0.0,0.0,0.0,33.0,406.0,12.3,5.0,33.0,406.0,12.3,5.0
Hezekiah Grimsley,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Virginia Tech,12.0,75.0,6.3,1.0,31.0,382.0,12.3,1.0,43.0,457.0,10.6,2.0
Kanawai Noa,0,Pac-12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,California,1.0,6.0,6.0,0.0,30.0,369.0,12.3,2.0,31.0,375.0,12.1,2.0
Dalton Keene,0,ACC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Virginia Tech,0.0,0.0,0.0,0.0,28.0,341.0,12.2,3.0,28.0,341.0,12.2,3.0
Mik'Quan Deane,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Western Kentucky,3.0,2.0,0.7,0.0,44.0,530.0,12.0,6.0,47.0,532.0,11.3,6.0
Obi Obialo,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Marshall,0.0,0.0,0.0,0.0,42.0,505.0,12.0,4.0,42.0,505.0,12.0,4.0
Kahale Warring,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,San Diego State,0.0,0.0,0.0,0.0,31.0,372.0,12.0,3.0,31.0,372.0,12.0,3.0
Isaiah Zuber,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Kansas State,1.0,17.0,17.0,0.0,52.0,619.0,11.9,5.0,53.0,636.0,12.0,5.0
Ryheem Malone,0,Sun Belt,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Louisiana,7.0,21.0,3.0,0.0,44.0,525.0,11.9,4.0,51.0,546.0,10.7,4.0
Parris Campbell,0,Big Ten,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Ohio State,9.0,24.0,2.7,0.0,90.0,1063.0,11.8,12.0,99.0,1087.0,11.0,12.0
Johnathan Lloyd,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Duke,2.0,4.0,2.0,0.0,51.0,604.0,11.8,5.0,53.0,608.0,11.5,5.0
RB Marlow III,0,MAC,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Bowling Green State,2.0,6.0,3.0,0.0,28.0,331.0,11.8,2.0,30.0,337.0,11.2,2.0
Tony Pollard,0,American,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Memphis,78.0,552.0,7.1,6.0,39.0,458.0,11.7,3.0,117.0,1010.0,8.6,9.0
Samson Nacua,0,Pac-12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Utah,0.0,0.0,0.0,0.0,31.0,362.0,11.7,5.0,31.0,362.0,11.7,5.0
Gatlin Casey,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Middle Tennessee State,0.0,0.0,0.0,0.0,40.0,463.0,11.6,3.0,40.0,463.0,11.6,3.0
Juwann Winfree,0,Pac-12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Colorado,0.0,0.0,0.0,0.0,28.0,324.0,11.6,2.0,28.0,324.0,11.6,2.0
Flynn Nagel,0,Big Ten,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Northwestern,2.0,2.0,1.0,0.0,68.0,780.0,11.5,2.0,70.0,782.0,11.2,2.0
Marcus Armstrong-Brown,0,MWC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Hawaii,0.0,0.0,0.0,0.0,50.0,573.0,11.5,2.0,50.0,573.0,11.5,2.0
Trenton Irwin,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Stanford,0.0,0.0,0.0,0.0,60.0,685.0,11.4,2.0,60.0,685.0,11.4,2.0
Sam Mays,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Illinois,0.0,0.0,0.0,0.0,29.0,331.0,11.4,0.0,29.0,331.0,11.4,0.0
Greg Campbell Jr.,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,UTSA,6.0,23.0,3.8,0.0,58.0,658.0,11.3,2.0,64.0,681.0,10.6,2.0
Keenen Brown,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Texas State,8.0,75.0,9.4,2.0,51.0,577.0,11.3,5.0,59.0,652.0,11.1,7.0
Maurice Ways,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,California,0.0,0.0,0.0,0.0,34.0,383.0,11.3,1.0,34.0,383.0,11.3,1.0
C.J. Riley,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,North Carolina State,3.0,-11.0,-3.7,0.0,28.0,315.0,11.3,2.0,31.0,304.0,9.8,2.0
Matt Eaton,0,Big 12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Iowa State,0.0,0.0,0.0,0.0,27.0,304.0,11.3,2.0,27.0,304.0,11.3,2.0
Ryeshene Bronson,0,American,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,South Florida,1.0,3.0,3.0,0.0,25.0,281.0,11.2,1.0,26.0,284.0,10.9,1.0
Jeremiah Booker,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Kansas,0.0,0.0,0.0,0.0,31.0,344.0,11.1,5.0,31.0,344.0,11.1,5.0
Raghib Ismail Jr.,0,MWC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Wyoming,4.0,-2.0,-0.5,0.0,24.0,267.0,11.1,2.0,28.0,265.0,9.5,2.0
Terrell Green,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,East Carolina,1.0,2.0,2.0,0.0,26.0,285.0,11.0,0.0,27.0,287.0,10.6,0.0
Tommy Sweeney,0,ACC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Boston College,0.0,0.0,0.0,0.0,32.0,348.0,10.9,3.0,32.0,348.0,10.9,3.0
Alfred Smith,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Louisiana Tech,1.0,16.0,16.0,0.0,30.0,327.0,10.9,2.0,31.0,343.0,11.1,2.0
Sterling Palmer,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Florida International,0.0,0.0,0.0,0.0,25.0,272.0,10.9,2.0,25.0,272.0,10.9,2.0
Workpeh Kofa,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Charlotte,1.0,0.0,0.0,0.0,34.0,368.0,10.8,0.0,35.0,368.0,10.5,0.0
Cameron Butler,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Colorado State,0.0,0.0,0.0,0.0,29.0,312.0,10.8,0.0,29.0,312.0,10.8,0.0
Ron'Quavion Tarver,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Utah State,1.0,4.0,4.0,0.0,66.0,709.0,10.7,8.0,67.0,713.0,10.6,8.0
C.J. Conrad,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Kentucky,0.0,0.0,0.0,0.0,30.0,318.0,10.6,3.0,30.0,318.0,10.6,3.0
Kyle Sweet,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Washington State,0.0,0.0,0.0,0.0,33.0,342.0,10.4,0.0,33.0,342.0,10.4,0.0
Royce Caldwell,0,Ind,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,New Mexico State,20.0,112.0,5.6,0.0,29.0,303.0,10.4,2.0,49.0,415.0,8.5,2.0
Daniel Helm,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Duke,0.0,0.0,0.0,0.0,26.0,271.0,10.4,2.0,26.0,271.0,10.4,2.0
Rafael Araujo-Lopes,0,ACC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Pitt,5.0,28.0,5.6,0.0,37.0,380.0,10.3,4.0,42.0,408.0,9.7,4.0
Kerr Johnson Jr.,0,Big 12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Kansas,1.0,1.0,1.0,0.0,30.0,309.0,10.3,2.0,31.0,310.0,10.0,2.0
Jarion Anderson,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Tulsa,0.0,0.0,0.0,0.0,28.0,288.0,10.3,1.0,28.0,288.0,10.3,1.0
Shun Brown,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Arizona,2.0,40.0,20.0,0.0,64.0,655.0,10.2,6.0,66.0,695.0,10.5,6.0
Alize Mack,0,Ind,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Notre Dame,0.0,0.0,0.0,0.0,36.0,360.0,10.0,3.0,36.0,360.0,10.0,3.0
Andrew Beck,0,Big 12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Texas,0.0,0.0,0.0,0.0,28.0,281.0,10.0,2.0,28.0,281.0,10.0,2.0
Deondre Douglas,0,Sun Belt,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Troy,4.0,81.0,20.3,0.0,48.0,472.0,9.8,7.0,52.0,553.0,10.6,7.0
Willie Wright,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Florida Atlantic,15.0,71.0,4.7,0.0,46.0,452.0,9.8,2.0,61.0,523.0,8.6,2.0
Tre' McKitty,0,ACC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Florida State,0.0,0.0,0.0,0.0,26.0,256.0,9.8,2.0,26.0,256.0,9.8,2.0
Nick Easley,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Iowa,2.0,7.0,3.5,0.0,52.0,494.0,9.5,5.0,54.0,501.0,9.3,5.0
Jordan Mitchell,0,CUSA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Southern Mississippi,0.0,0.0,0.0,0.0,37.0,351.0,9.5,3.0,37.0,351.0,9.5,3.0
Jordan McCray,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,South Alabama,0.0,0.0,0.0,0.0,29.0,273.0,9.4,4.0,29.0,273.0,9.4,4.0
Drake Harris,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Western Michigan,0.0,0.0,0.0,0.0,27.0,255.0,9.4,1.0,27.0,255.0,9.4,1.0
Trey Harrell,0,MAC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Kent State,4.0,24.0,6.0,0.0,23.0,217.0,9.4,0.0,27.0,241.0,8.9,0.0
Kelvin Smith,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,North Texas,0.0,0.0,0.0,0.0,29.0,269.0,9.3,1.0,29.0,269.0,9.3,1.0
Luke Timian,0,Big Ten,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Indiana,1.0,4.0,4.0,0.0,46.0,422.0,9.2,0.0,47.0,426.0,9.1,0.0
Thai Cottrell,0,MWC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,San Jose State,14.0,10.0,0.7,0.0,24.0,220.0,9.2,1.0,38.0,230.0,6.1,1.0
Anthony Muse,0,Ind,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,New Mexico State,1.0,3.0,3.0,0.0,23.0,210.0,9.1,1.0,24.0,213.0,8.9,1.0
Hergy Mayala,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Connecticut,0.0,0.0,0.0,0.0,40.0,361.0,9.0,5.0,40.0,361.0,9.0,5.0
J-Shun Harris II,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Indiana,2.0,1.0,0.5,0.0,37.0,325.0,8.8,2.0,39.0,326.0,8.4,2.0
Isaiah Harper,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Old Dominion,4.0,22.0,5.5,0.0,55.0,479.0,8.7,1.0,59.0,501.0,8.5,1.0
Cameron Green,0,Big Ten,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Northwestern,1.0,-4.0,-4.0,0.0,57.0,483.0,8.5,4.0,58.0,479.0,8.3,4.0
Tyler Mabry,0,MAC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Buffalo,0.0,0.0,0.0,0.0,27.0,230.0,8.5,2.0,27.0,230.0,8.5,2.0
Kyle Fourtenbary,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Western Kentucky,0.0,0.0,0.0,0.0,36.0,302.0,8.4,2.0,36.0,302.0,8.4,2.0
Zavier Scott,0,American,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Connecticut,34.0,210.0,6.2,0.0,33.0,228.0,6.9,1.0,67.0,438.0,6.5,1.0
Reese Taylor,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Indiana,15.0,83.0,5.5,0.0,28.0,174.0,6.2,0.0,43.0,257.0,6.0,0.0
Ja'Marr Chase,0,SEC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,LSU,1.0,5.0,5.0,0.0,84.0,1780.0,21.2,20.0,85.0,1785.0,21.0,20.0
Marquez Callaway,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Tennessee,0.0,0.0,0.0,0.0,30.0,635.0,21.2,6.0,30.0,635.0,21.2,6.0
Kendall Parham,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,UAB,1.0,11.0,11.0,0.0,29.0,608.0,21.0,6.0,30.0,619.0,20.6,6.0
Tarique Milton,0,Big 12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Iowa State,0.0,0.0,0.0,0.0,35.0,722.0,20.6,3.0,35.0,722.0,20.6,3.0
Frank Darby,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Arizona State,0.0,0.0,0.0,0.0,31.0,616.0,19.9,8.0,31.0,616.0,19.9,8.0
Tee Higgins,0,ACC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Clemson,1.0,36.0,36.0,1.0,59.0,1167.0,19.8,13.0,60.0,1203.0,20.1,14.0
Nico Collins,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Michigan,0.0,0.0,0.0,0.0,37.0,729.0,19.7,7.0,37.0,729.0,19.7,7.0
Jyaire Shorter,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,North Texas,0.0,0.0,0.0,0.0,24.0,473.0,19.7,9.0,24.0,473.0,19.7,9.0
Austin Maloney,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Florida International,0.0,0.0,0.0,0.0,33.0,639.0,19.4,2.0,33.0,639.0,19.4,2.0
Antonio Gibson,0,American,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Memphis,33.0,369.0,11.2,4.0,38.0,735.0,19.3,8.0,71.0,1104.0,15.5,12.0
Jordan Kress,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,New Mexico,0.0,0.0,0.0,0.0,28.0,530.0,18.9,6.0,28.0,530.0,18.9,6.0
Henry Ruggs III,0,SEC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Alabama,2.0,75.0,37.5,1.0,40.0,746.0,18.7,7.0,42.0,821.0,19.5,8.0
Quez Watkins,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Southern Mississippi,1.0,1.0,1.0,0.0,64.0,1178.0,18.4,6.0,65.0,1179.0,18.1,6.0
Brandon Aiyuk,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Arizona State,1.0,6.0,6.0,0.0,65.0,1192.0,18.3,8.0,66.0,1198.0,18.2,8.0
Antonio Gandy-Golden,0,Ind,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Liberty,0.0,0.0,0.0,0.0,79.0,1396.0,17.7,10.0,79.0,1396.0,17.7,10.0
Tyrone Scott,0,MAC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Central Michigan,1.0,15.0,15.0,0.0,37.0,650.0,17.6,5.0,38.0,665.0,17.5,5.0
JoJo Ward,0,MWC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Hawaii,0.0,0.0,0.0,0.0,65.0,1134.0,17.4,11.0,65.0,1134.0,17.4,11.0
Scotty Washington,0,ACC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Wake Forest,0.0,0.0,0.0,0.0,35.0,607.0,17.3,7.0,35.0,607.0,17.3,7.0
Camden Harrison,0,Ind,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Army,0.0,0.0,0.0,0.0,25.0,433.0,17.3,3.0,25.0,433.0,17.3,3.0
Gabriel Davis,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,UCF,0.0,0.0,0.0,0.0,72.0,1241.0,17.2,12.0,72.0,1241.0,17.2,12.0
Cedric Peterson,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Arizona,0.0,0.0,0.0,0.0,24.0,412.0,17.2,2.0,24.0,412.0,17.2,2.0
Damonte Coxie,0,American,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Memphis,0.0,0.0,0.0,0.0,76.0,1276.0,16.8,9.0,76.0,1276.0,16.8,9.0
Dashon Bussell,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Western Michigan,0.0,0.0,0.0,0.0,27.0,445.0,16.5,2.0,27.0,445.0,16.5,2.0
Malik Stanley,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Louisiana Tech,0.0,0.0,0.0,0.0,40.0,649.0,16.2,3.0,40.0,649.0,16.2,3.0
KJ Hamler,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Penn State,13.0,43.0,3.3,0.0,56.0,904.0,16.1,8.0,69.0,947.0,13.7,8.0
Spencer Tears,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Northern Illinois,1.0,6.0,6.0,0.0,23.0,370.0,16.1,2.0,24.0,376.0,15.7,2.0
Binjimen Victor,0,Big Ten,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Ohio State,0.0,0.0,0.0,0.0,34.0,545.0,16.0,6.0,34.0,545.0,16.0,6.0
